statusCheckingAccount,duration,creditHistory,purpose,creditAmount,savings,presentEmployment,installmentRate,statusAndSex,otherDebtors,presentResidence,property,age,otherInstallmentPlans,housing,numberExistingCredits,job,numberLiablePeople,telephone,foreignWorker,costMatrix,ageRange
A12,12,A32,equipment#1,1526,A61,A72,3,A92,A101,2,A121,40,A143,A152,1,A173,1,A192,A201,1,fifties
A11,24,A32,purpose#2,932,A61,A74,2,A93,A101,2,A124,35,A143,A152,2,A172,1,A191,A201,1,forties
A12,12,A32,car#1,1024,A65,A74,4,A93,A101,4,A121,23,A141,A152,1,A173,1,A191,A201,1,twenties
A14,18,A34,business#2,3620,A61,A71,4,A91,A101,3,A121,46,A142,A152,1,A173,2,A192,A201,2,twenties
A14,18,A32,home_appliance#1,12749,A65,A73,4,A92,A101,3,A123,27,A143,A152,1,A174,1,A191,A201,1,forties
A14,18,A34,furniture#1,2745,A61,A72,1,A93,A101,4,A124,34,A143,A152,1,A173,1,A191,A201,2,thirties
A11,15,A32,home_appliance#1,1377,A61,A75,1,A93,A101,2,A122,34,A143,A153,2,A173,1,A191,A201,2,fifties
A13,18,A32,used-car#1,2197,A65,A72,4,A92,A101,4,A123,30,A143,A152,2,A173,2,A191,A201,1,forties
A11,12,A32,education#1,3108,A61,A73,2,A92,A101,2,A123,21,A142,A152,1,A173,1,A191,A201,1,twenties
A12,30,A34,purpose#2,660,A65,A74,4,A93,A101,3,A122,52,A143,A152,2,A172,1,A191,A201,2,twenties
A14,36,A34,radio#2,1572,A61,A73,4,A93,A101,3,A122,36,A143,A153,1,A173,1,A191,A201,1,twenties
A14,42,A31,repair#1,3077,A61,A72,4,A93,A101,3,A121,32,A143,A153,2,A172,1,A191,A201,1,thirties
A14,15,A34,equipment#1,1216,A63,A74,4,A92,A102,4,A124,34,A143,A151,1,A173,1,A192,A201,2,thirties
A14,15,A32,car#1,1552,A61,A73,2,A94,A101,4,A123,44,A143,A152,1,A172,1,A191,A201,1,thirties
A11,6,A32,equipment#1,2181,A61,A73,4,A94,A101,3,A123,27,A142,A152,1,A174,1,A192,A201,1,sixties
A14,4,A32,radio#2,2302,A61,A75,4,A93,A101,3,A122,39,A143,A152,1,A173,1,A192,A201,1,forties
A11,15,A32,business#2,3556,A65,A73,2,A93,A101,3,A121,25,A142,A152,1,A172,1,A191,A201,1,twenties
A11,30,A33,retraining#1,1282,A61,A75,4,A92,A101,1,A124,74,A141,A152,2,A173,1,A192,A201,1,forties
A11,30,A32,car#1,7966,A63,A73,4,A92,A101,4,A121,27,A143,A151,2,A171,1,A191,A201,1,twenties
A13,36,A32,radio#2,1533,A61,A75,4,A92,A101,4,A123,24,A141,A152,1,A174,1,A192,A201,2,thirties
A12,21,A34,television#3,8858,A61,A74,4,A92,A101,4,A122,31,A141,A152,1,A173,2,A191,A201,1,thirties
A14,12,A32,retraining#1,929,A61,A75,4,A93,A101,3,A121,29,A143,A152,1,A172,2,A192,A201,2,thirties
A11,48,A33,home_appliance#1,1449,A61,A73,4,A93,A101,4,A121,38,A143,A152,1,A172,2,A192,A201,1,forties
A12,24,A34,car#1,5371,A63,A73,2,A92,A101,3,A122,44,A143,A153,2,A172,2,A192,A201,1,twenties
A14,9,A30,education#1,1169,A63,A72,4,A93,A101,2,A124,38,A143,A153,1,A172,1,A191,A201,2,thirties
A12,48,A30,purpose#2,2255,A63,A75,4,A92,A101,4,A124,23,A143,A152,1,A172,1,A191,A201,2,twenties
A12,12,A34,education#1,6967,A62,A75,4,A93,A101,4,A123,36,A143,A152,1,A173,2,A192,A201,1,twenties
A12,24,A32,education#1,2659,A61,A73,4,A93,A101,4,A124,24,A141,A152,2,A173,1,A191,A201,2,twenties
A14,30,A34,retraining#1,1967,A61,A71,4,A92,A101,2,A124,43,A143,A151,1,A173,1,A191,A201,1,forties
A12,12,A32,car#1,8133,A61,A75,4,A91,A101,3,A122,36,A143,A152,2,A173,1,A191,A201,1,fifties
A11,36,A32,business#2,2957,A61,A72,1,A94,A101,4,A122,60,A141,A152,1,A173,1,A192,A201,1,twenties
A14,24,A34,home_appliance#1,2606,A61,A73,4,A93,A103,4,A121,32,A143,A152,2,A174,1,A191,A201,1,thirties
A14,24,A34,repair#1,448,A61,A73,3,A92,A102,3,A123,50,A143,A152,1,A173,1,A192,A201,2,thirties
A11,14,A32,home_appliance#1,3535,A61,A75,4,A92,A101,4,A121,36,A141,A153,1,A174,2,A191,A201,1,forties
A14,24,A32,used-car#1,1493,A61,A73,2,A92,A101,4,A124,35,A143,A152,3,A173,1,A192,A201,2,twenties
A14,24,A32,business#2,1082,A61,A73,2,A93,A103,1,A123,68,A143,A152,2,A173,1,A192,A201,1,forties
A14,7,A32,retraining#1,1620,A61,A75,4,A92,A101,1,A123,49,A143,A153,1,A173,1,A192,A201,1,thirties
A13,6,A34,retraining#1,6361,A65,A75,4,A92,A101,2,A123,34,A143,A152,1,A172,1,A192,A201,1,forties
A11,15,A34,business#2,3345,A61,A73,2,A93,A101,4,A123,35,A143,A152,2,A172,2,A191,A201,1,forties
A14,21,A32,education#1,1935,A65,A73,4,A94,A101,4,A123,48,A143,A152,1,A174,1,A191,A201,1,thirties
A12,18,A32,education#1,1413,A62,A74,4,A92,A101,1,A124,27,A142,A152,1,A173,1,A192,A201,2,twenties
A14,9,A32,car#1,2528,A62,A74,4,A93,A101,2,A123,40,A141,A152,1,A173,1,A192,A201,1,forties
A11,12,A32,education#1,1582,A61,A74,4,A94,A101,3,A122,25,A143,A153,2,A173,2,A191,A201,1,seventies
A11,18,A34,purpose#2,7824,A61,A75,4,A94,A101,3,A123,31,A143,A152,1,A172,1,A192,A201,1,thirties
A12,18,A32,home_appliance#1,3069,A64,A73,4,A92,A101,4,A123,20,A143,A152,1,A172,1,A191,A201,2,thirties
A14,12,A31,furniture#1,10974,A62,A73,1,A93,A101,4,A123,33,A143,A153,1,A173,1,A191,A201,1,forties
A12,24,A32,education#1,1360,A64,A73,4,A93,A101,2,A121,29,A143,A151,1,A173,1,A192,A201,2,twenties
A14,13,A34,car#1,4454,A64,A72,4,A93,A101,4,A123,33,A143,A151,2,A173,1,A191,A201,1,forties
A14,24,A34,education#1,11938,A61,A73,4,A93,A103,3,A124,43,A143,A152,1,A172,1,A192,A201,1,thirties
A13,48,A32,home_appliance#1,3380,A64,A75,4,A93,A101,4,A121,38,A143,A152,2,A173,1,A191,A201,1,thirties
A12,24,A33,equipment#1,12389,A61,A74,1,A93,A101,3,A121,63,A141,A151,1,A173,1,A191,A201,1,sixties
A14,36,A32,purpose#2,4042,A61,A72,2,A93,A101,4,A123,45,A143,A152,1,A173,1,A192,A201,1,thirties
A13,30,A32,furniture#1,6204,A61,A72,2,A93,A101,1,A123,32,A142,A152,1,A174,1,A191,A201,1,twenties
A13,10,A33,home_appliance#1,1344,A62,A73,2,A93,A101,2,A122,57,A143,A152,2,A174,1,A191,A201,2,thirties
A14,12,A34,television#3,1082,A61,A71,1,A94,A101,3,A122,24,A143,A152,2,A173,1,A191,A201,2,sixties
A14,42,A34,car#1,3905,A61,A75,4,A92,A101,4,A123,32,A143,A152,1,A173,1,A191,A201,1,thirties
A13,6,A32,repair#1,7824,A65,A75,1,A93,A101,2,A123,52,A142,A152,2,A172,1,A191,A201,1,twenties
A11,24,A32,equipment#1,9629,A61,A75,3,A93,A103,4,A121,26,A143,A152,1,A173,1,A192,A201,1,twenties
A11,12,A30,education#1,3577,A64,A73,3,A93,A101,4,A123,31,A142,A152,1,A174,1,A191,A201,1,forties
A14,6,A31,business#2,1493,A61,A75,1,A92,A101,2,A121,32,A143,A152,1,A172,2,A191,A201,1,thirties
A11,36,A30,education#1,2022,A61,A74,4,A94,A101,2,A123,55,A143,A152,1,A173,1,A191,A201,1,twenties
A14,12,A32,business#2,1572,A61,A73,4,A93,A101,1,A123,34,A143,A153,1,A173,2,A191,A202,1,twenties
A11,18,A32,education#1,7824,A61,A75,2,A94,A101,3,A123,26,A143,A152,4,A173,1,A192,A201,2,forties
A14,24,A32,furniture#1,2978,A62,A73,4,A94,A101,4,A122,38,A143,A152,1,A173,1,A191,A201,1,fifties
A11,12,A32,retraining#1,2238,A61,A75,3,A93,A101,1,A124,33,A143,A152,1,A173,1,A191,A201,1,thirties
A11,15,A32,car#1,1514,A61,A73,3,A93,A101,1,A123,31,A143,A151,1,A174,1,A191,A201,2,forties
A11,12,A31,furniture#1,2132,A61,A75,3,A92,A102,4,A123,25,A143,A151,2,A173,2,A191,A201,1,twenties
A13,6,A32,radio#2,915,A65,A74,4,A93,A101,1,A122,51,A143,A152,1,A172,2,A192,A201,1,twenties
A14,36,A33,business#2,1715,A61,A75,4,A93,A101,3,A121,29,A143,A153,1,A173,1,A191,A201,1,forties
A12,36,A32,car#1,2578,A61,A75,3,A92,A101,4,A123,32,A143,A152,1,A173,1,A191,A201,1,thirties
A12,24,A33,radio#2,9960,A62,A72,4,A94,A101,3,A123,43,A142,A152,1,A172,2,A192,A201,1,thirties
A11,9,A32,radio#2,731,A62,A75,1,A92,A101,3,A123,33,A143,A152,2,A173,1,A192,A201,1,twenties
A12,6,A34,television#3,3345,A65,A75,4,A93,A101,4,A121,24,A141,A152,2,A172,1,A191,A201,2,thirties
A11,24,A34,repair#1,939,A61,A75,2,A94,A101,1,A123,35,A143,A153,1,A173,1,A192,A201,1,thirties
A14,24,A34,business#2,590,A61,A75,4,A93,A101,1,A124,34,A143,A152,1,A173,1,A192,A201,1,thirties
A11,18,A34,education#1,3378,A61,A72,3,A92,A103,3,A124,45,A141,A153,1,A172,1,A191,A201,2,twenties
A14,12,A33,purpose#2,1554,A63,A73,4,A93,A101,4,A123,22,A143,A151,2,A174,1,A192,A201,1,forties
A12,24,A34,radio#2,11590,A61,A75,4,A93,A101,4,A123,25,A143,A152,2,A174,1,A191,A201,1,twenties
A11,24,A34,repair#1,3114,A63,A73,4,A93,A101,4,A122,25,A143,A152,2,A174,1,A192,A201,1,thirties
A11,24,A31,business#2,4771,A61,A74,2,A91,A101,2,A123,26,A143,A152,1,A173,1,A192,A201,1,twenties
A14,24,A32,business#2,2671,A61,A73,4,A93,A101,4,A124,34,A143,A152,2,A172,1,A192,A201,1,forties
A11,15,A32,business#2,8229,A61,A73,4,A93,A101,2,A123,64,A143,A153,3,A174,2,A192,A201,1,forties
A14,24,A32,used-car#1,3617,A61,A73,4,A91,A101,1,A122,42,A143,A152,1,A172,1,A191,A201,2,twenties
A14,18,A32,equipment#1,1377,A65,A73,4,A93,A101,1,A122,37,A143,A153,1,A173,1,A192,A201,1,twenties
A12,6,A32,furniture#1,683,A62,A71,2,A92,A101,4,A122,28,A143,A152,1,A173,1,A191,A201,1,thirties
A12,18,A32,furniture#1,754,A61,A72,2,A92,A101,3,A121,32,A143,A151,2,A173,2,A192,A201,2,thirties
A11,21,A34,equipment#1,915,A61,A72,4,A93,A101,4,A124,45,A143,A152,1,A173,1,A192,A201,1,twenties
A13,15,A32,furniture#1,625,A61,A72,3,A92,A101,3,A123,53,A143,A152,1,A173,1,A191,A201,1,fifties
A11,6,A33,business#2,5711,A65,A73,3,A92,A101,2,A121,26,A143,A153,2,A172,2,A192,A201,2,fifties
A12,27,A32,radio#2,1301,A61,A73,2,A93,A101,1,A123,33,A142,A152,1,A174,1,A191,A201,1,forties
A12,18,A34,car#1,7166,A65,A75,2,A92,A101,3,A122,27,A143,A152,1,A173,1,A191,A201,1,twenties
A12,21,A34,car#1,3966,A61,A72,2,A92,A101,4,A121,66,A141,A152,1,A172,2,A192,A201,1,thirties
A12,24,A33,car#1,7511,A61,A73,2,A94,A101,2,A123,41,A141,A152,1,A172,1,A191,A201,2,thirties
A11,18,A34,business#2,3235,A61,A73,4,A93,A101,4,A124,31,A141,A152,1,A174,2,A191,A201,1,thirties
A14,24,A32,furniture#1,1190,A62,A75,4,A93,A101,1,A123,28,A143,A152,1,A173,1,A191,A201,1,thirties
A12,12,A34,furniture#1,1659,A61,A74,4,A93,A101,2,A121,36,A141,A151,3,A174,1,A192,A201,2,twenties
A12,18,A34,purpose#2,2273,A63,A74,3,A92,A101,4,A122,43,A143,A152,1,A173,2,A192,A202,1,twenties
A11,24,A32,furniture#1,7374,A63,A74,1,A92,A101,2,A123,31,A143,A152,1,A172,1,A192,A201,2,thirties
A11,12,A32,retraining#1,684,A61,A75,4,A92,A101,4,A121,40,A143,A152,1,A172,1,A192,A202,1,thirties
A12,36,A32,repair#1,11328,A61,A74,2,A93,A101,2,A122,35,A143,A152,1,A173,1,A192,A201,1,thirties
A11,24,A33,purpose#2,3512,A65,A73,4,A93,A101,4,A122,27,A143,A152,1,A173,1,A191,A201,1,twenties
A11,36,A34,equipment#1,1555,A61,A75,4,A92,A101,4,A121,28,A143,A152,1,A173,1,A192,A201,1,twenties
A14,18,A32,equipment#1,3060,A61,A72,2,A92,A101,3,A124,35,A143,A151,1,A174,1,A192,A201,2,twenties
A14,24,A32,home_appliance#1,1546,A61,A72,4,A93,A101,4,A123,21,A141,A152,1,A171,1,A191,A201,1,forties
A14,9,A32,home_appliance#1,8065,A65,A75,3,A93,A101,1,A122,59,A141,A152,1,A173,2,A191,A201,1,twenties
A11,18,A34,radio#2,730,A61,A74,1,A93,A101,4,A121,25,A143,A152,1,A172,1,A192,A201,1,thirties
A14,15,A32,furniture#1,1346,A62,A73,2,A93,A101,2,A121,67,A143,A152,2,A173,1,A192,A201,1,forties
A14,12,A32,used-car#1,4576,A61,A72,2,A93,A101,2,A123,65,A143,A152,1,A173,1,A192,A201,2,thirties
A14,15,A34,business#2,1494,A61,A73,2,A93,A101,4,A122,24,A143,A151,2,A173,1,A191,A202,1,twenties
A14,24,A33,retraining#1,3181,A65,A72,2,A92,A101,4,A122,34,A141,A152,1,A173,1,A192,A201,1,twenties
A14,30,A32,car#1,12976,A61,A73,3,A93,A101,4,A121,24,A141,A152,1,A174,1,A191,A201,1,twenties
A11,12,A34,purpose#2,2116,A61,A75,1,A92,A102,1,A121,39,A143,A152,1,A173,1,A191,A201,2,twenties
A14,24,A31,furniture#1,1829,A61,A75,3,A93,A101,4,A121,24,A142,A152,2,A173,1,A191,A201,2,thirties
A11,39,A34,purpose#2,2767,A61,A73,2,A93,A101,2,A123,21,A143,A151,1,A173,1,A192,A201,1,forties
A14,36,A32,education#1,1808,A61,A75,4,A93,A103,2,A122,47,A141,A152,1,A173,1,A191,A201,1,forties
A11,18,A32,car#1,5084,A61,A75,4,A91,A101,4,A123,26,A143,A151,1,A174,1,A191,A201,1,forties
A11,12,A32,car#1,2483,A61,A72,2,A93,A101,4,A121,27,A143,A152,1,A173,1,A192,A201,1,sixties
A11,24,A34,car#1,5800,A65,A73,4,A93,A101,3,A121,29,A143,A152,1,A171,1,A192,A202,1,twenties
A11,15,A32,home_appliance#1,999,A61,A71,3,A93,A101,3,A123,25,A143,A152,1,A173,1,A192,A201,1,fifties
A11,6,A34,radio#2,3650,A61,A71,2,A93,A101,4,A123,26,A143,A152,1,A173,1,A191,A201,1,fifties
A14,12,A32,home_appliance#1,1374,A61,A72,2,A94,A101,1,A122,22,A143,A152,2,A173,1,A191,A201,1,thirties
A13,12,A32,car#1,1275,A61,A75,1,A93,A101,1,A123,46,A143,A152,1,A172,1,A192,A201,1,twenties
A12,6,A33,purpose#2,1820,A63,A75,2,A93,A101,2,A123,57,A143,A152,1,A173,1,A191,A201,1,fifties
A12,12,A32,equipment#1,1198,A63,A74,4,A93,A101,2,A124,42,A143,A153,1,A173,1,A191,A201,2,twenties
A12,15,A34,radio#2,4817,A62,A72,4,A93,A101,4,A121,35,A143,A152,2,A173,1,A192,A201,2,thirties
A14,15,A31,home_appliance#1,874,A61,A75,1,A93,A101,2,A122,24,A143,A152,2,A173,1,A192,A201,1,twenties
A11,6,A32,business#2,1288,A65,A73,4,A93,A101,4,A122,57,A142,A152,2,A173,1,A191,A201,1,fifties
A11,24,A32,purpose#2,4771,A64,A75,4,A92,A101,4,A122,23,A143,A151,1,A173,1,A192,A201,1,sixties
A11,30,A32,retraining#1,1449,A61,A72,4,A93,A101,4,A123,52,A143,A152,1,A172,2,A191,A201,1,forties
A11,18,A32,radio#2,4454,A61,A73,4,A93,A101,4,A122,33,A143,A151,1,A172,1,A191,A201,1,thirties
A11,39,A34,equipment#1,1860,A62,A73,4,A93,A101,4,A121,22,A143,A152,2,A172,1,A191,A201,1,forties
A14,36,A34,business#2,7297,A61,A75,1,A93,A102,1,A121,49,A141,A152,2,A173,1,A192,A201,1,thirties
A14,21,A34,car#1,1331,A61,A73,3,A92,A101,2,A122,37,A142,A152,2,A173,1,A192,A201,1,sixties
A13,24,A32,home_appliance#1,6887,A61,A75,2,A93,A101,2,A123,37,A143,A152,1,A172,1,A192,A201,2,thirties
A12,36,A32,repair#1,2445,A61,A73,4,A93,A101,4,A121,44,A143,A153,2,A174,1,A192,A201,2,sixties
A11,24,A32,equipment#1,1163,A62,A73,4,A94,A101,4,A122,32,A141,A153,2,A174,1,A192,A201,2,thirties
A14,18,A34,home_appliance#1,1480,A63,A72,3,A93,A101,4,A124,34,A143,A151,1,A173,1,A192,A201,1,twenties
A11,48,A32,business#2,5711,A61,A75,2,A93,A101,4,A121,44,A142,A152,1,A173,1,A191,A201,1,twenties
A14,48,A32,radio#2,2390,A65,A72,4,A93,A101,3,A123,27,A143,A152,2,A174,2,A191,A201,1,twenties
A12,36,A32,business#2,3114,A65,A74,4,A92,A101,2,A123,23,A143,A152,1,A172,2,A191,A201,1,forties
A12,36,A30,furniture#1,7119,A65,A72,2,A91,A103,1,A123,53,A142,A152,1,A171,1,A191,A201,2,forties
A14,18,A33,radio#2,1311,A61,A75,2,A91,A101,2,A123,48,A143,A152,1,A174,1,A192,A201,2,thirties
A13,12,A32,retraining#1,3448,A61,A72,2,A93,A101,4,A122,31,A143,A152,1,A173,1,A192,A201,1,forties
A12,9,A32,home_appliance#1,1493,A64,A72,4,A93,A101,3,A123,46,A143,A152,2,A172,2,A192,A201,1,thirties
A11,18,A34,education#1,2424,A61,A73,2,A93,A101,4,A121,26,A143,A152,1,A173,1,A191,A201,1,thirties
A14,18,A32,purpose#2,1872,A62,A73,4,A93,A101,4,A123,38,A143,A152,1,A173,1,A192,A202,1,thirties
A14,18,A32,retraining#1,1927,A62,A74,2,A94,A101,4,A124,35,A143,A152,2,A173,1,A191,A201,1,thirties
A12,30,A32,radio#2,10961,A62,A71,4,A93,A102,4,A124,20,A143,A152,1,A171,2,A191,A201,1,thirties
A11,15,A32,home_appliance#1,3595,A61,A74,2,A92,A101,4,A121,36,A143,A152,1,A173,1,A191,A201,1,forties
A11,12,A34,home_appliance#1,1049,A61,A75,4,A93,A101,1,A121,20,A143,A153,2,A173,1,A192,A201,2,twenties
A11,60,A32,education#1,707,A61,A73,2,A93,A101,4,A123,53,A141,A152,3,A173,1,A191,A201,2,forties
A11,12,A32,equipment#1,484,A65,A73,3,A93,A101,4,A123,28,A143,A152,1,A173,1,A191,A201,1,fifties
A12,12,A34,purpose#2,1943,A65,A73,1,A92,A101,4,A121,24,A143,A151,2,A174,1,A192,A201,1,twenties
A11,15,A30,car#1,2603,A61,A73,4,A93,A101,2,A123,33,A143,A152,1,A172,1,A192,A201,1,thirties
A12,9,A32,education#1,629,A61,A72,3,A93,A101,4,A123,30,A143,A152,1,A174,1,A192,A201,1,forties
A12,24,A30,radio#2,1413,A61,A72,3,A93,A101,2,A124,20,A143,A152,1,A173,1,A192,A201,2,teens
A11,18,A32,car#1,9629,A61,A73,2,A93,A101,3,A123,23,A143,A152,2,A172,1,A192,A201,2,thirties
A11,14,A32,purpose#2,730,A65,A75,2,A92,A101,3,A123,33,A141,A152,1,A173,1,A191,A201,1,fifties
A14,36,A32,education#1,1113,A61,A75,2,A92,A101,3,A121,39,A143,A151,2,A172,1,A191,A201,1,sixties
A14,36,A32,used-car#1,745,A61,A73,4,A92,A101,3,A124,40,A143,A151,2,A173,1,A192,A201,1,twenties
A11,6,A32,repair#1,3016,A61,A73,4,A93,A101,4,A123,29,A141,A151,2,A173,2,A191,A201,1,twenties
A11,18,A32,education#1,1471,A61,A75,4,A94,A101,4,A122,33,A141,A152,2,A173,2,A192,A201,1,thirties
A12,12,A31,equipment#1,12389,A61,A73,4,A92,A101,1,A121,22,A143,A152,1,A173,2,A191,A201,2,twenties
A13,42,A34,business#2,6560,A61,A73,1,A93,A101,2,A122,26,A143,A152,1,A173,1,A192,A201,2,twenties
A12,48,A32,repair#1,10144,A62,A75,1,A94,A101,2,A123,43,A141,A153,2,A174,2,A191,A201,1,twenties
A11,12,A32,car#1,860,A61,A72,3,A91,A103,4,A122,34,A142,A152,1,A173,1,A191,A201,2,twenties
A14,9,A34,car#1,6416,A62,A74,3,A92,A101,4,A122,40,A141,A152,1,A173,2,A192,A201,2,thirties
A13,6,A32,furniture#1,2384,A61,A73,4,A93,A101,4,A121,28,A143,A152,2,A174,1,A192,A201,1,twenties
A14,15,A34,furniture#1,3105,A63,A75,4,A94,A101,3,A124,47,A143,A152,2,A172,2,A191,A201,1,thirties
A11,9,A31,education#1,2697,A61,A75,3,A93,A101,4,A123,47,A143,A152,2,A173,1,A191,A201,1,sixties
A11,9,A32,equipment#1,1048,A61,A73,4,A93,A101,4,A122,23,A143,A152,1,A174,2,A192,A201,1,twenties
A14,21,A32,furniture#1,1198,A62,A75,3,A93,A101,3,A121,47,A143,A153,1,A173,1,A191,A201,1,thirties
A11,36,A32,purpose#2,2337,A65,A72,3,A93,A101,2,A122,36,A143,A152,1,A173,1,A191,A201,1,thirties
A14,12,A34,radio#2,5129,A61,A75,4,A94,A101,4,A121,42,A143,A152,2,A173,1,A192,A201,1,forties
A14,18,A32,television#3,1980,A61,A72,1,A92,A101,2,A123,30,A143,A153,2,A172,1,A191,A201,2,sixties
A14,36,A32,education#1,894,A63,A72,4,A92,A101,1,A123,31,A143,A152,2,A173,1,A191,A202,2,twenties
A14,15,A32,equipment#1,1494,A61,A73,2,A93,A101,3,A121,55,A143,A152,1,A173,1,A192,A201,1,fifties
A12,8,A34,education#1,3049,A62,A74,4,A93,A101,2,A124,28,A143,A152,2,A173,1,A192,A201,1,twenties
A11,24,A32,business#2,1961,A61,A72,4,A93,A101,2,A122,26,A142,A153,2,A174,1,A192,A201,1,twenties
A11,18,A32,car#1,522,A61,A74,4,A92,A101,2,A121,26,A143,A152,4,A173,2,A191,A201,2,twenties
A11,6,A32,radio#2,1258,A63,A75,4,A93,A101,2,A122,46,A141,A152,2,A173,1,A191,A201,2,forties
A14,12,A32,business#2,3577,A63,A71,2,A94,A101,2,A123,34,A143,A152,1,A173,1,A192,A201,1,fifties
A11,24,A32,car#1,4249,A63,A75,4,A93,A101,4,A123,37,A143,A151,2,A173,1,A191,A201,1,thirties
A11,24,A32,education#1,4795,A61,A75,4,A93,A101,3,A123,53,A141,A152,1,A173,1,A192,A201,1,thirties
A14,6,A32,radio#2,4526,A61,A73,4,A93,A101,1,A123,51,A143,A151,2,A173,1,A191,A201,2,twenties
A11,18,A32,car#1,2251,A65,A74,2,A93,A101,4,A122,27,A143,A153,1,A173,1,A191,A201,2,twenties
A12,24,A34,home_appliance#1,7308,A61,A74,4,A94,A101,1,A123,30,A143,A152,1,A173,1,A192,A201,1,teens
A12,12,A32,equipment#1,2964,A65,A75,1,A92,A101,4,A122,34,A143,A152,1,A172,1,A191,A201,1,twenties
A14,39,A32,home_appliance#1,4351,A61,A73,2,A93,A101,2,A123,34,A143,A152,2,A173,1,A192,A201,1,fifties
A14,18,A34,radio#2,2028,A61,A74,4,A93,A101,4,A123,32,A141,A152,1,A174,1,A192,A201,2,forties
A13,18,A34,education#1,5103,A65,A75,4,A92,A101,1,A121,25,A143,A152,1,A174,1,A191,A201,1,thirties
A14,12,A32,radio#2,1361,A61,A73,4,A92,A101,2,A121,42,A143,A153,1,A173,1,A191,A201,1,twenties
A12,15,A32,used-car#1,1526,A63,A72,1,A93,A101,2,A124,34,A141,A153,1,A174,1,A192,A201,2,twenties
A13,24,A32,home_appliance#1,10722,A61,A71,4,A93,A101,4,A122,43,A143,A152,1,A174,1,A191,A201,1,thirties
A11,24,A31,home_appliance#1,6361,A61,A74,2,A93,A101,4,A123,32,A143,A153,1,A172,1,A191,A201,2,twenties
A14,12,A32,furniture#1,1244,A61,A73,2,A92,A103,4,A121,36,A143,A152,3,A172,1,A192,A201,2,sixties
A14,6,A32,home_appliance#1,3234,A62,A73,4,A93,A102,2,A121,34,A143,A152,1,A173,1,A192,A201,1,thirties
A12,48,A32,education#1,3594,A61,A73,1,A93,A101,4,A123,23,A143,A153,1,A173,1,A192,A201,2,thirties
A12,12,A34,furniture#1,975,A61,A72,4,A92,A101,4,A123,26,A141,A152,3,A172,1,A192,A201,1,fifties
A14,27,A30,retraining#1,2039,A61,A75,1,A92,A101,2,A121,37,A141,A152,2,A173,1,A191,A201,2,twenties
A12,27,A34,retraining#1,1285,A62,A73,4,A93,A101,2,A121,27,A141,A153,1,A172,1,A191,A201,1,sixties
A13,9,A32,car#1,1449,A61,A73,1,A93,A101,1,A124,26,A143,A153,1,A173,1,A191,A201,2,twenties
A14,48,A34,equipment#1,6568,A61,A72,2,A94,A101,4,A121,47,A143,A152,1,A172,1,A191,A201,2,twenties
A12,21,A32,repair#1,2145,A64,A74,2,A93,A103,4,A122,48,A141,A153,2,A173,1,A191,A201,1,twenties
A12,12,A33,furniture#1,5293,A65,A71,3,A93,A101,2,A122,39,A143,A152,1,A173,1,A192,A201,2,forties
A12,20,A32,car#1,12579,A61,A75,2,A93,A101,2,A122,28,A143,A153,1,A172,1,A192,A201,2,twenties
A13,45,A32,television#3,276,A61,A73,2,A92,A101,4,A124,21,A141,A151,1,A172,1,A192,A201,1,forties
A14,15,A34,education#1,1333,A61,A73,1,A93,A101,4,A122,45,A143,A152,1,A172,1,A191,A201,2,twenties
A11,7,A32,car#1,426,A61,A73,4,A93,A101,2,A121,45,A143,A152,2,A173,1,A191,A201,1,twenties
A12,28,A32,car#1,1076,A62,A73,1,A92,A101,4,A123,29,A143,A152,1,A172,1,A192,A201,1,thirties
A11,9,A32,television#3,2910,A61,A72,2,A94,A101,4,A123,46,A143,A152,1,A172,2,A191,A201,1,thirties
A11,12,A32,purpose#2,5248,A65,A72,3,A93,A101,4,A122,26,A143,A152,1,A173,2,A191,A201,1,thirties
A11,48,A32,business#2,999,A61,A73,3,A93,A101,4,A121,52,A143,A152,2,A171,2,A191,A201,1,thirties
A14,12,A32,repair#1,1344,A64,A74,3,A92,A101,2,A123,33,A143,A152,1,A173,2,A192,A201,1,thirties
A11,12,A34,used-car#1,2288,A61,A73,4,A93,A103,4,A124,48,A143,A151,2,A173,1,A192,A201,2,thirties
A14,15,A34,business#2,1258,A65,A74,4,A94,A101,1,A121,40,A143,A151,2,A172,1,A192,A201,1,twenties
A12,30,A30,used-car#1,5103,A61,A72,4,A91,A101,4,A121,37,A143,A152,1,A173,1,A192,A201,1,forties
A11,15,A32,education#1,2064,A61,A74,2,A93,A101,1,A121,24,A143,A152,1,A173,1,A192,A201,2,fifties
A14,18,A33,furniture#1,1554,A65,A73,4,A92,A101,4,A123,24,A143,A152,1,A173,2,A191,A201,1,forties
A14,30,A34,furniture#1,2394,A64,A72,2,A94,A101,4,A123,38,A143,A152,1,A174,1,A191,A201,1,forties
A11,18,A32,radio#2,3416,A61,A75,4,A92,A101,1,A123,65,A141,A151,1,A174,2,A191,A201,1,twenties
A11,45,A34,repair#1,2746,A65,A72,3,A93,A101,2,A124,33,A143,A152,2,A173,2,A192,A201,2,thirties
A11,9,A34,business#2,2121,A63,A72,2,A93,A101,3,A121,30,A142,A152,1,A172,1,A191,A201,1,fifties
A14,24,A34,equipment#1,3711,A61,A71,4,A92,A101,2,A123,28,A143,A151,1,A173,1,A191,A201,1,thirties
