statusCheckingAccount,duration,creditHistory,purpose,creditAmount,savings,presentEmployment,installmentRate,statusAndSex,otherDebtors,presentResidence,property,age,otherInstallmentPlans,housing,numberExistingCredits,job,numberLiablePeople,telephone,foreignWorker,costMatrix,ageRange
A12,6,A33,home_appliance#1,1424,A65,A75,2,A93,A101,4,A122,46,A143,A152,2,A173,1,A191,A201,2,sixties
A14,12,A34,car#1,1300,A61,A74,4,A93,A101,2,A124,31,A143,A153,1,A172,1,A192,A201,1,twenties
A12,24,A32,equipment#1,2080,A61,A73,4,A92,A101,4,A123,25,A142,A153,2,A173,1,A192,A201,1,thirties
A14,36,A30,equipment#1,1778,A61,A72,2,A93,A101,4,A124,26,A143,A152,2,A172,1,A191,A201,2,twenties
A12,24,A32,car#1,2331,A61,A72,4,A92,A101,2,A121,30,A143,A152,1,A172,1,A191,A201,2,thirties
A14,6,A32,business#2,2221,A61,A75,4,A93,A101,3,A122,24,A143,A153,1,A173,2,A191,A201,1,twenties
A14,18,A32,education#1,2570,A61,A75,4,A93,A101,2,A123,30,A143,A152,1,A172,1,A191,A201,1,thirties
A11,45,A32,furniture#1,4679,A65,A75,4,A94,A101,3,A121,48,A141,A152,1,A173,1,A192,A201,2,twenties
A14,30,A32,furniture#1,5998,A61,A74,2,A93,A101,4,A121,31,A143,A152,1,A173,1,A191,A201,2,twenties
A14,11,A32,equipment#1,3017,A65,A71,4,A93,A101,4,A122,74,A143,A152,1,A172,1,A192,A201,2,thirties
A14,39,A32,education#1,3617,A61,A75,4,A94,A102,4,A124,31,A143,A152,1,A173,2,A192,A201,1,thirties
A12,24,A32,equipment#1,3939,A61,A71,3,A92,A101,2,A121,28,A141,A153,1,A172,1,A191,A201,1,twenties
A12,10,A31,business#2,763,A61,A75,4,A93,A101,1,A121,24,A143,A152,2,A173,1,A191,A201,2,twenties
A11,12,A32,equipment#1,2528,A61,A74,3,A93,A103,2,A122,40,A143,A152,2,A173,1,A191,A201,1,twenties
A11,24,A32,education#1,9436,A64,A75,2,A92,A103,1,A124,33,A143,A152,2,A173,1,A192,A201,1,teens
A12,12,A34,education#1,731,A65,A72,2,A92,A101,2,A123,34,A143,A153,2,A173,1,A192,A201,2,thirties
A14,48,A33,car#1,1239,A65,A73,4,A93,A103,3,A123,46,A143,A152,1,A173,1,A191,A201,1,twenties
A14,10,A32,home_appliance#1,884,A61,A75,2,A92,A101,4,A121,35,A143,A152,2,A173,1,A191,A201,1,twenties
A11,12,A30,education#1,11998,A65,A75,4,A93,A101,1,A122,32,A141,A153,1,A173,1,A192,A201,1,twenties
A11,24,A32,business#2,9398,A61,A74,4,A93,A101,3,A123,41,A143,A152,1,A173,1,A192,A201,1,twenties
A13,10,A32,equipment#1,1198,A65,A72,3,A94,A101,4,A123,25,A143,A151,1,A174,1,A191,A201,1,thirties
A14,48,A32,car#1,6560,A61,A74,1,A92,A101,4,A123,23,A143,A153,1,A173,1,A191,A201,1,twenties
A14,36,A34,equipment#1,1297,A61,A75,4,A93,A101,2,A122,61,A143,A152,1,A174,1,A192,A201,1,thirties
A13,42,A33,furniture#1,15653,A61,A74,4,A93,A101,4,A123,26,A143,A152,2,A172,1,A191,A201,1,twenties
A14,24,A34,education#1,1246,A62,A73,2,A93,A101,2,A123,56,A141,A151,1,A172,1,A191,A201,1,thirties
A14,36,A32,business#2,6468,A61,A75,4,A93,A101,1,A122,31,A143,A152,3,A172,2,A191,A201,2,twenties
A12,9,A34,education#1,10477,A61,A75,1,A93,A101,3,A123,24,A142,A152,2,A174,1,A192,A201,1,thirties
A11,6,A32,business#2,1961,A65,A72,3,A93,A101,2,A124,30,A143,A152,1,A174,1,A191,A201,1,twenties
A12,24,A32,purpose#2,10297,A61,A74,3,A91,A101,4,A124,23,A143,A152,1,A173,1,A191,A201,1,thirties
A11,7,A34,equipment#1,10127,A61,A72,1,A92,A101,4,A123,25,A143,A152,1,A174,1,A191,A201,2,twenties
A12,24,A34,business#2,2483,A61,A71,4,A93,A101,1,A123,48,A143,A152,1,A173,1,A191,A201,1,twenties
A11,15,A30,business#2,5998,A64,A73,2,A92,A101,4,A121,38,A143,A152,1,A172,1,A191,A201,1,thirties
A14,12,A32,car#1,9629,A65,A73,4,A94,A101,2,A121,35,A143,A152,2,A173,1,A191,A201,1,forties
A11,6,A31,furniture#1,976,A61,A74,4,A93,A101,2,A123,52,A143,A152,1,A173,1,A191,A201,1,fifties
A11,48,A34,education#1,4113,A61,A73,3,A93,A101,4,A124,35,A143,A151,1,A173,2,A191,A201,1,thirties
A12,12,A32,car#1,1582,A62,A75,4,A92,A101,4,A121,36,A143,A151,1,A173,1,A191,A201,1,twenties
A12,18,A34,furniture#1,939,A61,A73,2,A93,A101,4,A123,23,A142,A152,1,A173,2,A192,A201,1,fifties
A11,36,A32,education#1,3077,A61,A73,3,A93,A101,2,A123,45,A143,A152,1,A172,1,A191,A201,2,thirties
A13,12,A32,business#2,6468,A61,A73,2,A94,A101,4,A123,25,A141,A152,1,A174,1,A191,A201,1,twenties
A14,12,A32,used-car#1,6579,A61,A75,4,A91,A101,3,A121,33,A143,A152,1,A174,1,A191,A201,1,forties
A12,6,A32,purpose#2,1024,A61,A72,3,A93,A103,3,A122,24,A143,A152,1,A173,1,A191,A201,2,twenties
A11,30,A32,home_appliance#1,7629,A61,A75,4,A93,A101,4,A121,26,A143,A151,1,A173,2,A191,A201,1,twenties
A14,20,A32,car#1,2346,A61,A75,4,A94,A101,4,A121,37,A143,A152,1,A174,1,A192,A201,1,forties
A12,30,A34,furniture#1,1287,A61,A75,2,A92,A101,3,A123,36,A143,A152,2,A173,1,A191,A201,2,fifties
A12,12,A34,business#2,1829,A61,A71,1,A93,A101,1,A124,27,A143,A152,2,A173,2,A192,A201,1,thirties
A12,6,A32,car#1,1246,A61,A72,4,A93,A101,4,A124,19,A143,A151,1,A173,1,A191,A201,2,forties
A12,10,A32,equipment#1,5801,A61,A73,4,A91,A101,1,A123,35,A143,A152,2,A173,1,A191,A201,1,twenties
A14,10,A32,car#1,701,A61,A75,2,A94,A101,4,A122,22,A143,A152,1,A173,1,A191,A201,1,fifties
A11,14,A32,furniture#1,2748,A61,A72,4,A92,A101,2,A123,66,A143,A152,2,A173,1,A192,A201,1,thirties
A11,24,A34,purpose#2,9398,A61,A75,3,A93,A101,2,A123,34,A141,A152,1,A174,2,A192,A201,1,sixties
A11,27,A34,purpose#2,3590,A61,A75,3,A93,A101,4,A124,27,A141,A152,1,A171,1,A191,A201,2,forties
A13,6,A32,business#2,1967,A61,A71,3,A93,A102,3,A123,32,A143,A152,2,A173,1,A192,A201,1,twenties
A14,36,A34,business#2,14318,A61,A73,2,A93,A101,2,A122,46,A143,A152,1,A173,1,A191,A201,2,thirties
A14,15,A32,home_appliance#1,2415,A61,A72,4,A92,A101,3,A123,37,A143,A152,2,A174,2,A192,A201,2,fifties
A14,12,A32,equipment#1,1331,A62,A72,1,A92,A101,3,A122,47,A143,A152,1,A174,1,A191,A201,1,thirties
A14,36,A32,furniture#1,7409,A62,A73,2,A92,A101,2,A121,34,A143,A152,2,A173,1,A192,A201,2,twenties
A14,6,A34,education#1,1240,A61,A73,3,A93,A101,4,A123,47,A143,A152,1,A173,1,A192,A201,1,thirties
A14,18,A32,car#1,3812,A65,A74,2,A93,A101,3,A121,36,A143,A152,2,A173,1,A191,A201,1,forties
A11,60,A32,car#1,2569,A61,A73,1,A92,A101,4,A123,28,A143,A152,1,A174,1,A192,A201,1,twenties
A12,12,A32,home_appliance#1,3195,A61,A71,2,A92,A101,2,A123,23,A143,A153,1,A173,1,A191,A201,1,twenties
A12,12,A32,equipment#1,3422,A61,A73,4,A93,A101,2,A122,35,A143,A152,1,A173,1,A192,A201,1,thirties
A12,9,A32,education#1,3092,A61,A73,4,A94,A101,3,A121,48,A143,A152,1,A173,1,A192,A201,1,thirties
A11,18,A33,home_appliance#1,7228,A61,A75,4,A93,A101,4,A122,57,A143,A152,1,A173,1,A191,A201,2,sixties
A12,6,A32,car#1,1546,A62,A74,2,A92,A101,3,A122,39,A143,A153,1,A173,1,A192,A201,1,thirties
A14,8,A33,furniture#1,4241,A62,A73,2,A94,A103,3,A122,46,A143,A152,1,A172,1,A191,A201,2,twenties
A14,18,A32,car#1,7966,A61,A72,1,A93,A101,4,A123,54,A143,A152,1,A173,1,A191,A201,1,thirties
A14,36,A34,equipment#1,1245,A63,A73,4,A94,A101,3,A124,68,A142,A152,3,A173,1,A191,A201,2,twenties
A11,10,A32,equipment#1,1372,A65,A72,1,A94,A101,4,A123,37,A143,A152,3,A173,1,A191,A201,1,forties
A13,12,A32,business#2,3711,A61,A73,1,A93,A101,2,A121,36,A143,A152,1,A172,1,A191,A201,1,thirties
A14,30,A34,home_appliance#1,2325,A61,A71,4,A93,A101,4,A122,25,A143,A152,1,A171,1,A191,A201,1,forties
A12,18,A32,equipment#1,7174,A62,A73,4,A92,A101,4,A123,34,A143,A152,1,A173,1,A191,A201,1,forties
A14,18,A34,car#1,802,A61,A75,3,A93,A101,2,A122,59,A143,A152,1,A174,1,A192,A201,1,thirties
A14,18,A32,business#2,2327,A61,A75,3,A94,A101,2,A121,36,A141,A152,1,A172,1,A191,A201,1,twenties
A12,18,A32,equipment#1,9283,A61,A75,4,A91,A101,4,A121,40,A143,A152,1,A173,1,A191,A202,1,thirties
A14,15,A32,equipment#1,1935,A65,A73,1,A92,A101,2,A121,28,A143,A151,1,A173,1,A191,A201,1,forties
A12,18,A32,furniture#1,2320,A61,A73,2,A93,A101,1,A123,58,A143,A152,1,A173,1,A192,A201,1,twenties
A12,18,A34,car#1,1552,A61,A74,4,A94,A101,1,A122,33,A143,A152,1,A174,1,A191,A201,2,forties
A11,15,A34,car#1,2570,A61,A74,4,A93,A102,2,A122,29,A143,A152,1,A173,1,A192,A201,1,thirties
A11,18,A32,car#1,4280,A64,A73,2,A93,A101,3,A123,40,A141,A152,1,A173,2,A191,A201,1,twenties
A12,24,A34,equipment#1,2002,A61,A75,1,A93,A101,4,A123,27,A143,A152,1,A174,1,A191,A201,1,twenties
A14,18,A34,purpose#2,2578,A65,A74,4,A91,A101,3,A124,27,A141,A152,1,A172,1,A192,A201,1,twenties
A14,12,A32,equipment#1,2247,A65,A75,4,A91,A101,3,A121,26,A143,A152,2,A173,2,A191,A201,1,thirties
A11,12,A32,car#1,1455,A61,A73,4,A93,A101,4,A122,26,A141,A152,2,A174,1,A191,A201,2,thirties
A14,12,A34,business#2,1258,A62,A73,4,A93,A101,3,A123,22,A142,A153,2,A174,1,A191,A201,1,fifties
A12,12,A33,equipment#1,3029,A61,A75,4,A92,A101,1,A121,40,A143,A152,1,A173,1,A192,A201,2,fifties
A11,6,A34,education#1,2247,A61,A72,1,A92,A101,2,A121,30,A143,A152,2,A173,1,A191,A201,1,fifties
A11,30,A32,radio#2,4817,A61,A73,4,A92,A101,4,A124,38,A143,A152,1,A173,1,A191,A201,1,fifties
A14,30,A32,home_appliance#1,2859,A65,A74,3,A93,A101,4,A122,34,A143,A153,1,A173,1,A191,A201,1,twenties
A12,24,A32,business#2,1568,A61,A72,4,A93,A101,2,A122,26,A143,A153,1,A173,1,A192,A201,1,forties
A13,21,A32,furniture#1,3620,A61,A71,2,A93,A101,4,A123,42,A143,A152,1,A173,1,A192,A201,1,thirties
A14,48,A34,business#2,7855,A61,A73,4,A93,A101,4,A123,37,A143,A152,1,A173,1,A191,A201,2,twenties
A11,12,A33,education#1,1216,A61,A74,1,A92,A102,1,A121,39,A143,A152,1,A173,2,A191,A201,1,forties
A11,20,A32,car#1,618,A65,A75,4,A93,A101,4,A121,45,A143,A152,1,A173,2,A192,A201,1,thirties
A11,8,A32,education#1,1597,A62,A73,4,A93,A101,3,A121,26,A141,A153,1,A174,1,A191,A201,1,fifties
A11,6,A34,home_appliance#1,2039,A61,A75,1,A92,A101,2,A123,24,A143,A152,1,A173,2,A191,A201,1,thirties
A11,18,A32,purpose#2,1101,A62,A72,2,A94,A101,4,A122,29,A143,A151,1,A172,2,A192,A201,1,thirties
A14,12,A32,car#1,882,A61,A71,1,A93,A101,4,A123,28,A143,A153,1,A173,1,A192,A201,2,forties
A14,7,A32,education#1,1376,A61,A75,4,A93,A101,2,A124,63,A143,A152,1,A173,1,A191,A201,1,forties
A11,15,A32,home_appliance#1,2631,A61,A75,2,A93,A102,1,A121,31,A143,A152,1,A173,1,A191,A201,1,twenties
A12,48,A34,business#2,1374,A64,A73,3,A92,A101,4,A122,48,A143,A152,1,A174,1,A191,A201,1,sixties
A14,21,A32,business#2,3031,A61,A73,4,A92,A101,3,A122,44,A143,A152,1,A173,1,A192,A201,1,thirties
A12,24,A32,equipment#1,5965,A61,A75,4,A92,A101,2,A121,39,A141,A152,1,A173,1,A191,A201,2,forties
A12,6,A33,education#1,2899,A61,A74,4,A92,A101,4,A121,43,A143,A153,1,A173,1,A191,A201,1,twenties
A14,24,A32,equipment#1,3059,A62,A72,4,A93,A101,4,A122,33,A143,A151,1,A173,1,A191,A201,1,twenties
A11,48,A32,furniture#1,2697,A61,A73,4,A92,A101,3,A123,30,A141,A152,1,A174,1,A191,A201,1,twenties
A14,18,A32,furniture#1,2251,A61,A72,2,A94,A101,1,A122,28,A143,A152,2,A171,1,A192,A201,1,twenties
A14,48,A32,car#1,3160,A61,A72,2,A93,A103,2,A121,44,A143,A152,2,A174,2,A192,A201,1,thirties
A13,30,A34,education#1,2133,A61,A74,2,A92,A101,4,A121,29,A143,A152,1,A173,1,A191,A201,2,thirties
A14,24,A32,radio#2,4746,A65,A73,2,A92,A101,2,A123,37,A143,A151,1,A173,1,A192,A201,2,twenties
A14,12,A32,furniture#1,894,A65,A75,3,A94,A101,1,A121,34,A143,A152,1,A173,1,A192,A201,1,twenties
A11,11,A34,car#1,3757,A65,A73,3,A93,A101,2,A123,50,A141,A152,2,A172,1,A192,A201,1,twenties
A14,48,A32,education#1,2463,A62,A73,2,A93,A101,4,A124,28,A143,A152,1,A172,1,A192,A201,1,twenties
A14,24,A34,car#1,1987,A61,A73,4,A93,A101,4,A121,51,A143,A152,2,A171,1,A192,A201,1,twenties
A11,18,A32,purpose#2,806,A65,A75,2,A92,A101,3,A121,41,A141,A152,1,A172,1,A191,A201,2,forties
A11,15,A32,business#2,1323,A62,A71,4,A93,A101,2,A122,22,A143,A153,2,A174,1,A192,A201,1,forties
A11,12,A33,education#1,3160,A61,A74,4,A93,A101,4,A122,38,A143,A152,1,A173,1,A191,A202,2,forties
A14,12,A31,business#2,860,A62,A73,4,A93,A101,2,A121,25,A143,A151,1,A173,1,A191,A201,2,twenties
A14,15,A32,radio#2,4370,A61,A74,4,A93,A101,2,A124,29,A143,A152,1,A172,2,A191,A202,1,twenties
A12,12,A32,business#2,1131,A65,A75,4,A92,A101,1,A123,45,A143,A152,1,A173,1,A192,A201,1,twenties
A14,12,A34,business#2,1887,A61,A75,1,A92,A101,4,A123,67,A143,A152,2,A171,1,A191,A201,1,thirties
A11,10,A34,education#1,4169,A62,A73,2,A92,A101,3,A121,39,A141,A152,1,A174,1,A191,A201,1,thirties
A12,12,A34,equipment#1,1209,A61,A71,4,A93,A101,2,A124,45,A143,A152,2,A174,1,A192,A201,1,thirties
A14,12,A32,furniture#1,6143,A61,A73,2,A94,A101,2,A124,64,A143,A152,1,A173,1,A191,A201,1,thirties
A14,12,A32,purpose#2,1553,A61,A75,4,A93,A101,3,A122,20,A143,A151,2,A173,1,A191,A201,1,twenties
A13,18,A32,car#1,996,A61,A73,4,A93,A101,2,A124,28,A143,A151,1,A172,1,A192,A201,1,forties
A14,30,A32,furniture#1,4679,A63,A73,4,A93,A101,4,A124,22,A143,A152,1,A173,2,A191,A201,2,thirties
A14,10,A32,education#1,2012,A61,A73,4,A94,A101,2,A121,30,A143,A152,2,A173,1,A191,A201,1,fifties
A12,12,A32,business#2,3949,A61,A74,1,A92,A101,4,A122,48,A143,A153,2,A172,1,A192,A201,1,thirties
A12,21,A32,furniture#1,1216,A61,A75,4,A93,A101,1,A121,38,A143,A152,1,A172,1,A191,A201,1,twenties
A14,10,A32,repair#1,2600,A64,A73,1,A93,A101,4,A122,44,A142,A152,3,A174,1,A191,A201,1,sixties
A11,24,A33,furniture#1,2116,A62,A73,4,A94,A101,2,A123,25,A143,A152,2,A173,2,A191,A201,2,thirties
A13,18,A34,education#1,902,A61,A73,3,A92,A101,4,A123,23,A143,A152,1,A173,1,A191,A201,2,twenties
A12,12,A32,car#1,1655,A62,A75,4,A93,A101,1,A122,33,A143,A152,2,A173,1,A192,A201,1,sixties
A14,30,A31,home_appliance#1,7119,A65,A73,2,A92,A101,4,A123,32,A143,A151,2,A173,1,A191,A201,1,sixties
A12,30,A34,radio#2,2132,A63,A74,2,A93,A101,2,A124,48,A143,A153,2,A174,1,A191,A201,1,forties
A11,8,A31,education#1,2445,A61,A72,4,A92,A101,2,A123,23,A143,A152,1,A173,1,A192,A201,2,forties
A11,4,A31,home_appliance#1,7166,A61,A75,2,A94,A102,3,A121,40,A143,A152,1,A172,1,A192,A201,2,twenties
A11,21,A30,equipment#1,1851,A61,A73,1,A94,A101,4,A124,48,A143,A152,1,A174,1,A191,A201,1,forties
A11,27,A31,car#1,1169,A61,A75,4,A94,A101,4,A122,24,A143,A153,1,A172,1,A191,A201,1,forties
A14,9,A32,education#1,6224,A62,A75,4,A93,A103,4,A121,36,A143,A152,1,A172,1,A191,A201,2,thirties
A13,6,A32,education#1,10623,A61,A75,4,A93,A101,4,A121,22,A143,A153,1,A174,1,A192,A201,1,thirties
A14,21,A32,home_appliance#1,5084,A61,A71,3,A93,A101,2,A122,42,A143,A152,1,A174,1,A191,A201,2,thirties
A12,24,A32,retraining#1,1842,A61,A74,4,A93,A101,2,A123,26,A143,A152,1,A172,1,A191,A201,2,forties
A14,24,A32,car#1,1569,A65,A74,1,A93,A101,3,A123,32,A143,A152,1,A172,1,A191,A201,1,thirties
A14,7,A34,furniture#1,1028,A65,A73,1,A93,A101,2,A123,46,A143,A152,1,A173,1,A192,A201,2,twenties
A12,12,A34,equipment#1,760,A65,A73,3,A93,A101,3,A123,23,A143,A152,2,A173,1,A191,A202,1,twenties
A11,12,A32,business#2,5117,A61,A73,4,A91,A101,4,A121,31,A143,A151,1,A173,1,A191,A201,2,thirties
A14,15,A32,purpose#2,1934,A62,A74,2,A93,A101,4,A121,47,A143,A151,3,A173,1,A191,A201,1,twenties
A14,18,A32,education#1,1572,A61,A71,2,A93,A101,3,A122,33,A143,A151,1,A173,1,A191,A201,1,thirties
A14,39,A32,equipment#1,6527,A62,A73,4,A92,A101,4,A123,25,A143,A153,1,A173,1,A191,A201,1,sixties
A11,18,A34,equipment#1,9157,A61,A72,3,A92,A101,1,A121,48,A143,A151,2,A173,1,A192,A201,1,twenties
A11,30,A32,business#2,2394,A61,A73,4,A94,A101,2,A121,30,A142,A152,1,A173,1,A192,A201,1,forties
A12,48,A32,purpose#2,1068,A61,A72,4,A92,A101,4,A122,35,A143,A151,1,A173,1,A192,A202,1,thirties
A13,15,A32,car#1,3446,A61,A71,2,A92,A101,4,A123,29,A143,A152,2,A173,1,A192,A201,1,twenties
A12,18,A32,education#1,10875,A65,A72,2,A92,A101,4,A123,46,A141,A152,1,A172,2,A191,A201,1,fifties
A14,36,A32,equipment#1,2246,A61,A73,4,A92,A101,2,A124,48,A141,A151,1,A172,2,A191,A201,1,twenties
A11,18,A31,equipment#1,2169,A65,A72,4,A92,A101,4,A122,29,A143,A153,1,A173,1,A192,A201,1,twenties
A14,12,A32,car#1,1924,A61,A74,1,A92,A101,2,A122,26,A143,A152,1,A173,1,A192,A201,1,thirties
A11,18,A32,business#2,8086,A61,A74,3,A93,A101,3,A123,45,A143,A152,1,A173,1,A192,A201,2,thirties
A14,18,A33,education#1,931,A62,A73,4,A93,A101,4,A123,39,A143,A151,2,A173,1,A191,A201,1,twenties
A12,9,A32,education#1,2323,A62,A73,3,A93,A101,2,A121,31,A143,A152,1,A172,1,A192,A201,2,thirties
A14,15,A34,education#1,1532,A62,A75,1,A93,A101,3,A122,21,A143,A153,2,A173,1,A191,A201,2,twenties
A11,4,A34,furniture#1,2073,A61,A75,1,A92,A101,3,A122,49,A143,A152,1,A173,1,A191,A201,1,twenties
A12,8,A32,car#1,1743,A61,A74,2,A93,A101,4,A122,51,A143,A153,1,A173,1,A191,A201,1,fifties
A11,12,A32,business#2,2197,A61,A73,3,A93,A101,4,A123,47,A143,A152,1,A173,1,A191,A201,2,twenties
A11,6,A32,car#1,8065,A61,A73,4,A93,A101,3,A121,21,A141,A152,2,A172,1,A191,A201,1,twenties
A11,15,A33,purpose#2,2996,A61,A73,1,A93,A101,2,A121,37,A143,A152,2,A173,1,A192,A202,2,sixties
A11,27,A32,home_appliance#1,2145,A61,A73,2,A93,A101,3,A121,49,A143,A151,2,A172,1,A191,A201,2,forties
A13,36,A33,education#1,1037,A61,A73,2,A93,A101,2,A123,36,A143,A152,2,A172,1,A192,A201,2,twenties
A12,24,A34,furniture#1,1433,A61,A74,4,A93,A101,3,A124,32,A142,A152,2,A172,1,A192,A201,2,twenties
A11,8,A32,equipment#1,1795,A61,A71,1,A93,A101,4,A122,32,A143,A152,2,A173,1,A191,A201,1,twenties
A11,24,A32,equipment#1,1225,A65,A72,4,A93,A101,4,A121,44,A143,A152,1,A173,1,A191,A201,2,twenties
A11,21,A33,purpose#2,2132,A64,A75,1,A93,A101,4,A121,37,A143,A152,2,A172,1,A192,A201,1,fifties
A12,6,A32,equipment#1,1231,A63,A75,3,A93,A103,4,A123,22,A143,A152,2,A173,2,A191,A201,1,fifties
A14,12,A34,radio#2,1285,A65,A73,2,A93,A102,2,A123,26,A141,A152,1,A173,1,A191,A201,1,thirties
A12,18,A32,home_appliance#1,7596,A64,A71,4,A94,A101,1,A124,27,A143,A151,1,A174,1,A192,A201,1,forties
A11,30,A33,business#2,1842,A65,A75,3,A93,A101,2,A124,25,A142,A151,1,A173,1,A191,A201,1,twenties
A13,24,A34,business#2,4605,A61,A74,4,A94,A101,4,A123,42,A143,A152,1,A173,1,A192,A201,1,thirties
A11,9,A34,car#1,1366,A61,A73,3,A91,A101,3,A122,28,A143,A151,1,A173,1,A192,A201,1,fifties
A14,21,A34,equipment#1,5511,A61,A75,2,A93,A101,2,A122,24,A143,A151,1,A172,1,A191,A201,1,twenties
A14,12,A32,radio#2,8318,A65,A72,4,A93,A101,1,A123,68,A143,A152,2,A173,1,A192,A201,2,forties
A14,24,A32,education#1,1819,A61,A72,3,A92,A102,3,A122,24,A143,A153,1,A173,1,A191,A201,2,twenties
A14,18,A32,home_appliance#1,2613,A63,A75,1,A94,A101,3,A121,57,A143,A153,1,A173,1,A192,A201,1,twenties
A14,21,A34,business#2,3079,A61,A75,4,A93,A101,4,A124,26,A141,A152,2,A173,1,A191,A201,2,thirties
A12,15,A34,car#1,3931,A61,A75,1,A92,A101,4,A124,37,A143,A152,2,A173,2,A192,A201,1,thirties
A11,11,A32,car#1,1908,A61,A73,3,A91,A101,4,A123,53,A142,A152,1,A173,1,A192,A201,1,thirties
A12,24,A32,equipment#1,12976,A61,A75,3,A93,A101,3,A123,23,A142,A152,2,A173,1,A191,A201,1,thirties
A12,48,A32,furniture#1,1433,A61,A75,4,A92,A101,4,A123,24,A143,A152,2,A172,1,A191,A201,1,thirties
A12,24,A34,business#2,797,A61,A72,3,A93,A101,2,A121,29,A143,A152,1,A173,1,A191,A201,1,twenties
A14,18,A32,equipment#1,1149,A61,A73,4,A94,A101,4,A124,27,A143,A152,2,A173,1,A191,A201,1,thirties
A11,12,A34,car#1,1333,A63,A71,1,A93,A102,1,A123,36,A143,A152,1,A173,1,A191,A201,1,thirties
A11,48,A32,car#1,8229,A61,A71,4,A93,A101,4,A124,50,A143,A153,1,A173,1,A191,A201,1,forties
A14,15,A34,car#1,1244,A61,A72,4,A93,A101,1,A123,41,A143,A152,1,A173,1,A191,A201,2,twenties
A12,18,A31,home_appliance#1,3617,A61,A71,3,A91,A101,3,A123,23,A143,A151,2,A173,2,A191,A201,1,thirties
A14,10,A32,furniture#1,1287,A61,A73,4,A92,A101,4,A123,36,A143,A152,1,A174,2,A191,A201,2,thirties
A12,24,A34,furniture#1,4623,A65,A72,2,A91,A101,2,A124,35,A141,A151,2,A173,1,A191,A202,2,twenties
A12,21,A32,business#2,996,A61,A75,4,A94,A102,2,A124,31,A141,A152,2,A173,1,A192,A201,1,twenties
A12,24,A30,purpose#2,3496,A61,A75,2,A93,A101,4,A124,27,A143,A152,1,A173,1,A191,A201,2,thirties
A14,36,A32,business#2,836,A61,A73,3,A93,A101,4,A122,44,A143,A152,1,A173,1,A191,A201,2,thirties
A11,13,A32,business#2,2528,A61,A75,4,A93,A102,1,A124,29,A143,A151,1,A173,1,A192,A201,1,thirties
A12,24,A33,business#2,1374,A64,A72,4,A94,A101,4,A123,24,A143,A152,1,A172,1,A191,A201,1,twenties
A12,36,A32,car#1,1549,A61,A75,3,A92,A101,4,A122,22,A143,A151,1,A173,1,A192,A201,2,twenties
A12,24,A32,education#1,9034,A61,A75,4,A92,A101,3,A121,24,A143,A152,1,A173,1,A191,A201,2,fifties
A12,6,A32,radio#2,14318,A61,A72,4,A92,A101,4,A121,23,A142,A152,1,A174,1,A192,A202,1,forties
A12,24,A32,education#1,1880,A61,A72,4,A93,A101,4,A123,21,A143,A152,1,A173,1,A192,A201,2,thirties
A14,48,A34,business#2,2030,A64,A74,4,A93,A101,4,A122,32,A143,A152,2,A172,1,A192,A201,2,twenties
A14,36,A32,equipment#1,2134,A63,A71,3,A92,A101,2,A123,32,A143,A152,1,A173,1,A192,A201,1,fifties
A11,18,A32,furniture#1,1366,A61,A71,1,A93,A101,4,A123,24,A143,A152,3,A174,1,A192,A201,1,thirties
A11,9,A34,education#1,2782,A65,A72,2,A93,A101,4,A124,30,A141,A152,1,A173,1,A192,A201,1,twenties
A13,24,A32,car#1,1851,A61,A72,4,A93,A101,3,A123,22,A143,A152,1,A172,1,A191,A201,1,sixties
A11,24,A30,business#2,4844,A63,A73,2,A92,A101,1,A123,33,A143,A152,1,A174,1,A191,A201,1,thirties
A14,12,A30,equipment#1,3345,A61,A75,2,A93,A101,4,A121,30,A143,A151,1,A173,1,A191,A201,1,thirties
A11,18,A33,business#2,2394,A62,A73,4,A93,A101,4,A121,26,A142,A151,1,A174,1,A192,A201,1,twenties
A14,24,A34,education#1,3617,A61,A72,2,A93,A101,3,A122,47,A143,A152,1,A172,1,A191,A201,1,forties
A12,10,A32,education#1,1200,A63,A75,1,A92,A101,4,A122,41,A143,A153,1,A173,1,A192,A201,1,twenties
A11,15,A32,car#1,1941,A61,A72,4,A92,A101,2,A124,45,A143,A152,1,A173,1,A191,A201,2,fifties
A12,6,A33,radio#2,1311,A62,A72,1,A94,A101,4,A123,32,A143,A152,1,A173,2,A191,A201,1,twenties
A14,24,A34,education#1,5302,A62,A72,2,A92,A101,2,A123,45,A141,A152,1,A173,1,A191,A201,1,twenties
A11,18,A34,car#1,918,A61,A73,3,A93,A101,4,A122,32,A141,A152,1,A173,1,A191,A201,1,fifties
A14,12,A32,home_appliance#1,5084,A63,A74,3,A93,A101,1,A123,45,A143,A152,1,A173,1,A191,A202,1,twenties
A14,36,A33,education#1,2348,A62,A72,4,A92,A101,4,A123,29,A143,A152,1,A174,1,A191,A201,1,thirties
A11,9,A32,business#2,409,A61,A72,4,A92,A101,4,A122,36,A143,A151,1,A173,1,A191,A201,1,thirties
A14,15,A34,education#1,2872,A62,A74,3,A94,A101,4,A122,40,A141,A152,2,A173,1,A191,A201,2,twenties
A14,24,A32,car#1,4165,A61,A71,2,A93,A103,4,A123,24,A143,A152,1,A172,1,A191,A201,1,thirties
