statusCheckingAccount,duration,creditHistory,purpose,creditAmount,savings,presentEmployment,installmentRate,statusAndSex,otherDebtors,presentResidence,property,age,otherInstallmentPlans,housing,numberExistingCredits,job,numberLiablePeople,telephone,foreignWorker,costMatrix,ageRange
A14,60,A32,radio#2,766,A61,A73,3,A93,A101,4,A122,34,A143,A153,2,A171,1,A192,A201,2,forties
A12,24,A32,car#1,1237,A65,A75,3,A93,A101,2,A123,21,A143,A152,1,A174,1,A192,A201,1,sixties
A11,10,A32,equipment#1,2671,A61,A73,2,A92,A101,2,A123,28,A143,A151,1,A173,2,A191,A201,1,thirties
A14,12,A34,used-car#1,9157,A62,A74,1,A92,A101,2,A123,26,A143,A152,1,A171,1,A191,A201,1,twenties
A11,36,A33,business#2,1275,A62,A72,4,A92,A101,4,A123,48,A143,A152,1,A174,1,A191,A201,1,twenties
A14,24,A30,radio#2,4712,A61,A73,4,A92,A101,4,A121,30,A143,A152,1,A173,2,A192,A201,1,thirties
A11,24,A30,equipment#1,5848,A65,A71,4,A93,A101,4,A123,61,A143,A152,1,A173,1,A191,A201,1,thirties
A13,36,A32,furniture#1,1864,A65,A74,2,A92,A101,4,A121,23,A143,A151,1,A174,1,A192,A201,1,twenties
A11,36,A32,car#1,5800,A61,A75,4,A91,A101,1,A123,30,A143,A152,2,A174,1,A191,A201,2,twenties
A14,36,A32,education#1,1721,A61,A75,3,A93,A101,3,A122,21,A141,A152,1,A173,1,A191,A201,1,twenties
A11,24,A32,car#1,4746,A61,A75,2,A92,A101,1,A123,23,A143,A151,1,A174,2,A191,A201,2,twenties
A14,24,A32,television#3,9034,A61,A73,4,A93,A101,4,A123,59,A143,A152,1,A174,1,A191,A201,2,twenties
A14,10,A32,radio#2,7472,A62,A73,4,A93,A103,2,A123,25,A143,A152,1,A173,1,A191,A201,1,forties
A14,18,A34,equipment#1,2406,A61,A75,3,A93,A101,3,A122,55,A141,A153,2,A174,1,A191,A201,2,thirties
A12,24,A32,furniture#1,2223,A61,A73,4,A93,A101,2,A122,39,A141,A152,1,A173,1,A191,A201,1,fifties
A11,18,A33,television#3,1108,A61,A72,1,A93,A101,4,A123,40,A143,A152,1,A173,1,A192,A201,1,thirties
A11,24,A32,education#1,1553,A61,A72,2,A93,A101,4,A122,31,A143,A151,2,A174,1,A191,A201,1,twenties
A11,12,A31,equipment#1,3556,A62,A72,4,A93,A101,1,A123,32,A143,A152,1,A172,1,A191,A201,1,twenties
A14,36,A32,car#1,2221,A64,A73,2,A92,A101,4,A122,27,A141,A152,1,A173,1,A191,A201,1,twenties
A14,21,A32,repair#1,2864,A65,A73,4,A92,A101,2,A121,41,A141,A153,2,A173,1,A191,A201,1,forties
A12,27,A34,radio#2,2578,A61,A72,2,A92,A101,4,A122,48,A143,A152,1,A173,1,A192,A201,1,sixties
A12,12,A32,used-car#1,5003,A61,A74,4,A93,A101,4,A121,52,A143,A152,1,A174,1,A191,A202,1,fifties
A11,36,A32,radio#2,1271,A65,A72,3,A93,A101,2,A122,36,A143,A152,2,A173,1,A191,A201,1,twenties
A14,15,A32,car#1,7855,A65,A73,2,A93,A101,2,A123,31,A143,A152,1,A173,2,A191,A201,2,fifties
A14,24,A32,car#1,4020,A65,A75,2,A93,A101,4,A121,25,A143,A152,1,A172,1,A191,A201,2,twenties
A11,6,A32,furniture#1,701,A61,A75,2,A93,A101,4,A124,27,A143,A153,1,A173,1,A192,A201,1,twenties
A12,42,A32,car#1,1967,A65,A72,4,A92,A101,4,A122,28,A143,A151,1,A173,1,A191,A201,1,thirties
A12,21,A32,television#3,2315,A61,A75,3,A93,A101,4,A121,44,A141,A152,3,A174,1,A192,A201,1,forties
A11,12,A32,furniture#1,14179,A61,A73,4,A93,A101,4,A124,20,A143,A151,2,A173,1,A191,A201,1,twenties
A12,12,A32,car#1,5771,A65,A72,4,A93,A101,4,A122,33,A141,A152,1,A173,1,A192,A201,1,thirties
A11,36,A34,radio#2,2978,A61,A74,4,A93,A103,4,A123,38,A143,A152,1,A172,2,A191,A201,2,twenties
A12,12,A33,used-car#1,2069,A61,A74,4,A92,A101,4,A124,32,A143,A152,1,A171,1,A191,A201,1,thirties
A11,18,A34,equipment#1,1185,A65,A73,4,A93,A101,1,A123,67,A143,A152,1,A173,1,A191,A201,2,twenties
A11,36,A32,car#1,709,A61,A73,3,A93,A101,2,A121,32,A143,A152,1,A172,2,A191,A201,1,fifties
A14,27,A32,repair#1,2782,A61,A75,3,A92,A101,2,A124,35,A141,A151,1,A174,1,A192,A201,1,thirties
A14,18,A34,equipment#1,1766,A61,A72,3,A93,A101,2,A121,53,A143,A152,2,A173,1,A191,A201,2,fifties
A11,36,A33,used-car#1,4113,A61,A71,1,A91,A101,4,A124,40,A143,A153,1,A174,1,A191,A201,2,twenties
A11,18,A32,television#3,3804,A63,A74,1,A93,A101,2,A123,27,A143,A152,1,A173,1,A192,A201,1,twenties
A14,24,A32,used-car#1,2146,A62,A73,1,A94,A101,3,A122,52,A141,A152,1,A173,2,A191,A201,2,thirties
A14,12,A34,car#1,4153,A61,A73,3,A93,A101,4,A122,29,A142,A152,1,A173,1,A191,A201,2,twenties
A12,12,A32,equipment#1,1188,A61,A75,2,A91,A101,4,A124,44,A141,A152,1,A173,1,A191,A201,2,forties
A12,12,A32,car#1,1258,A63,A73,2,A91,A101,4,A121,24,A142,A152,2,A173,1,A192,A201,1,thirties
A12,12,A32,television#3,2670,A61,A75,3,A93,A101,1,A123,27,A143,A152,1,A173,1,A191,A201,2,sixties
A12,12,A33,television#3,660,A61,A72,4,A93,A101,3,A121,45,A143,A152,1,A174,1,A192,A201,1,thirties
A12,12,A32,equipment#1,3617,A64,A73,4,A92,A101,1,A122,56,A142,A152,1,A171,1,A192,A201,1,forties
A12,24,A34,furniture#1,2862,A65,A75,4,A93,A101,1,A123,54,A143,A152,2,A172,1,A191,A201,2,forties
A14,36,A32,used-car#1,3832,A61,A75,1,A93,A101,2,A123,53,A143,A151,1,A173,1,A192,A201,2,fifties
A13,36,A30,equipment#1,3749,A61,A74,4,A93,A101,1,A122,29,A143,A152,1,A173,1,A191,A201,1,twenties
A14,30,A32,business#2,1820,A61,A75,1,A93,A101,2,A121,31,A143,A151,1,A173,1,A191,A201,1,thirties
A14,24,A32,furniture#1,6143,A62,A73,4,A92,A101,2,A123,55,A143,A152,2,A173,1,A191,A201,1,thirties
A13,18,A32,television#3,1537,A61,A73,2,A94,A101,3,A123,74,A143,A152,2,A172,1,A191,A201,1,thirties
A12,9,A34,education#1,8335,A65,A73,2,A92,A101,4,A123,25,A142,A152,1,A173,2,A192,A201,2,forties
A12,12,A32,education#1,2337,A61,A74,4,A93,A101,3,A121,22,A143,A151,1,A171,1,A191,A201,1,forties
A11,18,A34,business#2,1207,A61,A73,4,A93,A101,2,A122,25,A143,A152,2,A173,1,A191,A201,1,twenties
A12,21,A33,used-car#1,2337,A64,A74,1,A92,A101,1,A123,54,A143,A153,1,A173,2,A191,A201,1,seventies
A14,15,A32,purpose#2,1469,A65,A75,2,A93,A101,2,A123,28,A141,A152,1,A172,1,A192,A201,1,forties
A12,36,A34,equipment#1,2247,A61,A73,4,A94,A101,2,A121,37,A143,A152,1,A172,1,A191,A201,2,thirties
A14,6,A32,furniture#1,5943,A61,A75,3,A92,A101,4,A124,32,A143,A151,3,A172,1,A191,A201,1,forties
A11,6,A32,radio#2,6288,A61,A72,3,A92,A101,4,A121,35,A143,A152,2,A173,1,A192,A201,1,thirties
A12,18,A30,business#2,884,A61,A75,4,A93,A101,2,A123,26,A143,A152,3,A173,1,A191,A201,1,twenties
A14,18,A34,radio#2,841,A61,A74,4,A92,A101,2,A121,29,A143,A152,2,A172,1,A191,A201,2,forties
A12,10,A32,furniture#1,1344,A61,A72,3,A93,A101,4,A123,42,A143,A153,1,A173,1,A191,A201,1,twenties
A11,24,A30,radio#2,3378,A64,A73,4,A94,A101,3,A122,45,A143,A152,1,A173,1,A191,A201,1,forties
A11,7,A32,used-car#1,2828,A61,A73,4,A93,A101,2,A123,34,A143,A152,2,A173,2,A191,A201,2,thirties
A14,24,A34,used-car#1,2578,A61,A71,4,A93,A102,4,A122,30,A141,A152,2,A173,1,A191,A201,1,twenties
A12,18,A34,radio#2,929,A65,A75,4,A93,A101,4,A123,32,A143,A152,2,A172,1,A192,A201,1,twenties
A12,13,A32,equipment#1,3029,A61,A74,3,A93,A101,3,A122,25,A143,A151,1,A173,1,A192,A201,1,thirties
A12,15,A32,education#1,1136,A65,A74,3,A93,A101,2,A122,29,A143,A151,2,A173,1,A192,A201,1,thirties
A11,12,A32,car#1,1935,A61,A71,3,A93,A101,2,A123,25,A143,A152,1,A172,1,A191,A201,1,thirties
A14,12,A31,used-car#1,1358,A61,A74,2,A93,A101,4,A121,26,A143,A152,2,A173,2,A192,A201,2,sixties
A11,18,A34,retraining#1,1301,A61,A71,4,A93,A101,4,A124,59,A143,A152,1,A172,2,A191,A201,1,thirties
A11,18,A34,repair#1,2039,A63,A75,2,A92,A102,1,A121,43,A143,A152,1,A172,1,A191,A201,2,twenties
A13,36,A32,used-car#1,1209,A63,A74,3,A93,A101,4,A121,51,A143,A151,1,A173,1,A191,A201,1,thirties
A14,36,A32,car#1,3386,A63,A73,4,A94,A102,4,A123,32,A143,A152,1,A173,2,A192,A201,1,forties
A12,18,A32,radio#2,5848,A64,A73,4,A91,A101,2,A124,25,A143,A152,2,A172,1,A192,A201,1,thirties
A12,18,A32,television#3,1374,A61,A73,4,A93,A101,4,A124,20,A142,A152,2,A173,1,A191,A201,2,twenties
A12,24,A34,radio#2,6143,A61,A74,3,A92,A101,1,A121,37,A143,A152,2,A173,1,A191,A201,1,forties
A14,12,A34,furniture#1,1055,A64,A71,3,A93,A101,2,A123,42,A141,A151,2,A173,1,A192,A201,1,forties
A14,24,A32,car#1,2511,A61,A73,3,A92,A101,3,A122,38,A143,A152,2,A173,1,A192,A201,2,forties
A11,10,A32,television#3,1908,A64,A73,4,A94,A101,4,A121,39,A143,A153,1,A174,1,A191,A201,2,twenties
A11,12,A32,car#1,7582,A65,A75,4,A93,A102,4,A121,27,A143,A153,3,A172,1,A191,A202,1,thirties
A11,36,A32,car#1,1938,A62,A74,1,A93,A101,4,A122,25,A143,A153,1,A173,2,A191,A201,1,twenties
A12,24,A32,used-car#1,7432,A61,A72,2,A93,A101,3,A124,46,A143,A153,1,A173,1,A191,A201,1,twenties
A14,30,A32,car#1,2748,A61,A74,4,A92,A101,2,A123,26,A143,A152,2,A173,1,A192,A201,2,twenties
A11,15,A32,repair#1,3414,A61,A75,4,A93,A101,4,A121,34,A143,A152,1,A173,1,A191,A201,1,fifties
A12,24,A32,used-car#1,3430,A61,A75,4,A92,A101,1,A123,43,A143,A152,2,A172,1,A192,A201,1,thirties
A12,15,A30,car#1,1309,A64,A75,2,A92,A101,2,A123,32,A143,A152,2,A172,1,A191,A201,1,thirties
A14,12,A34,car#1,1216,A62,A74,3,A92,A101,2,A124,37,A143,A152,1,A172,1,A191,A201,1,forties
A11,12,A32,car#1,4042,A65,A75,4,A93,A101,3,A121,48,A143,A151,1,A173,1,A191,A201,1,twenties
A14,39,A33,purpose#2,1766,A61,A73,3,A93,A101,4,A123,44,A143,A151,1,A171,1,A191,A201,2,thirties
A14,18,A32,used-car#1,745,A61,A73,4,A92,A101,4,A123,24,A143,A152,2,A174,2,A191,A201,1,forties
A14,24,A31,car#1,902,A61,A73,2,A92,A101,4,A123,42,A143,A153,1,A174,1,A191,A201,2,forties
A14,36,A32,radio#2,2051,A65,A73,3,A93,A101,4,A123,21,A143,A152,2,A173,1,A192,A201,2,forties
A12,24,A32,radio#2,4169,A61,A73,2,A94,A101,4,A123,26,A143,A152,2,A173,1,A191,A201,2,thirties
A14,12,A32,television#3,2375,A61,A74,4,A93,A101,4,A124,32,A143,A152,2,A174,1,A192,A201,1,twenties
A11,24,A31,education#1,2764,A61,A75,3,A92,A101,3,A123,24,A141,A152,1,A173,2,A191,A201,1,teens
A14,18,A34,used-car#1,2359,A63,A74,4,A93,A101,4,A121,64,A141,A152,1,A173,2,A191,A201,2,thirties
A14,6,A34,business#2,12749,A61,A75,2,A94,A101,2,A122,40,A143,A151,2,A173,1,A191,A201,2,forties
A14,24,A32,car#1,1444,A65,A72,4,A93,A101,4,A124,45,A143,A152,2,A173,1,A191,A201,2,thirties
A14,27,A32,education#1,12680,A62,A72,4,A92,A101,2,A122,29,A143,A152,1,A173,1,A191,A201,1,twenties
A14,10,A32,furniture#1,609,A61,A75,4,A92,A101,1,A122,40,A141,A152,1,A174,1,A192,A201,1,twenties
A14,21,A34,furniture#1,3599,A61,A74,4,A92,A101,1,A121,36,A141,A152,1,A174,1,A191,A201,1,thirties
A12,12,A32,education#1,2835,A61,A73,2,A92,A101,2,A121,23,A141,A153,1,A173,1,A191,A201,2,thirties
A14,21,A32,television#3,368,A65,A74,4,A92,A103,2,A122,45,A143,A152,1,A173,1,A192,A201,2,thirties
A11,24,A32,business#2,4736,A63,A73,2,A92,A101,2,A123,33,A143,A153,2,A172,2,A192,A201,1,fifties
A14,12,A32,car#1,1402,A62,A72,2,A93,A102,2,A122,65,A143,A152,2,A174,1,A192,A201,2,twenties
A11,12,A32,equipment#1,2251,A65,A73,3,A93,A103,2,A123,33,A143,A152,2,A173,1,A192,A201,1,twenties
A14,18,A33,car#1,1442,A63,A71,4,A93,A101,4,A122,33,A143,A152,2,A173,1,A192,A201,1,twenties
A12,12,A30,car#1,8335,A61,A73,2,A92,A101,2,A124,23,A143,A152,2,A173,1,A191,A201,1,forties
A12,10,A32,television#3,1670,A61,A75,4,A91,A101,4,A122,27,A143,A151,2,A173,1,A191,A201,1,twenties
A12,12,A34,radio#2,14179,A65,A73,1,A93,A101,4,A122,45,A143,A152,1,A172,1,A191,A201,2,twenties
A11,24,A32,equipment#1,639,A61,A74,2,A92,A101,4,A121,29,A143,A152,1,A173,1,A191,A201,1,twenties
A12,15,A32,education#1,2862,A61,A75,2,A92,A101,2,A124,30,A143,A152,1,A174,2,A192,A201,2,forties
A12,12,A32,education#1,5771,A61,A72,3,A92,A101,2,A121,29,A143,A152,2,A174,2,A191,A201,2,thirties
A12,24,A31,car#1,1503,A62,A75,3,A91,A101,4,A122,27,A143,A151,1,A173,1,A191,A201,2,thirties
A14,24,A34,education#1,2631,A61,A74,4,A92,A101,1,A121,44,A141,A152,1,A172,1,A191,A201,1,twenties
A14,36,A34,car#1,1585,A61,A75,4,A93,A101,1,A123,51,A143,A152,1,A173,1,A192,A201,1,twenties
A11,12,A32,business#2,2578,A61,A75,1,A93,A101,2,A123,26,A143,A152,1,A173,1,A191,A201,2,thirties
A11,9,A30,television#3,2978,A61,A74,4,A92,A101,3,A123,28,A143,A152,1,A174,1,A191,A202,2,forties
A14,12,A32,television#3,1498,A62,A75,1,A92,A101,3,A122,31,A143,A152,1,A173,1,A192,A201,1,thirties
A11,12,A30,home_appliance#1,1924,A61,A74,4,A92,A102,2,A124,20,A143,A152,1,A173,1,A191,A201,1,thirties
A11,42,A31,car#1,900,A61,A73,3,A93,A101,4,A123,25,A143,A152,2,A173,1,A192,A201,2,thirties
A12,12,A34,education#1,10875,A61,A73,4,A93,A101,4,A121,48,A143,A152,1,A173,1,A191,A201,1,twenties
A11,48,A32,repair#1,2122,A61,A73,1,A92,A101,4,A123,52,A143,A152,1,A172,1,A191,A201,1,twenties
A12,24,A34,business#2,1503,A65,A74,4,A93,A101,4,A122,30,A143,A153,3,A173,1,A191,A201,1,forties
A12,12,A34,equipment#1,3552,A61,A73,4,A93,A101,4,A124,36,A143,A152,1,A173,1,A191,A201,1,thirties
A12,24,A32,furniture#1,3430,A62,A74,4,A93,A101,4,A124,30,A143,A152,1,A174,1,A191,A201,2,twenties
A13,24,A34,television#3,700,A61,A75,1,A92,A101,4,A122,38,A143,A152,1,A173,2,A192,A201,1,fifties
A11,18,A34,business#2,4370,A65,A74,3,A93,A101,3,A121,47,A143,A152,1,A172,2,A191,A201,1,thirties
A14,24,A32,equipment#1,2743,A61,A72,4,A92,A101,2,A123,46,A142,A152,3,A173,1,A192,A201,1,twenties
A11,36,A34,home_appliance#1,3342,A61,A74,4,A91,A102,4,A121,52,A143,A151,2,A173,2,A192,A201,2,sixties
A14,36,A32,car#1,3062,A61,A73,3,A92,A101,4,A122,33,A143,A152,2,A173,1,A191,A201,1,thirties
A11,4,A32,radio#2,3931,A63,A71,4,A93,A101,4,A123,27,A143,A152,1,A173,1,A191,A201,1,fifties
A14,24,A32,furniture#1,2576,A61,A73,4,A93,A101,4,A122,29,A143,A152,1,A172,2,A191,A201,2,twenties
A13,24,A30,home_appliance#1,3617,A61,A73,4,A92,A101,1,A122,23,A141,A152,2,A173,1,A192,A201,1,forties
A14,12,A32,repair#1,1424,A61,A75,4,A91,A101,3,A121,43,A143,A151,1,A174,1,A191,A201,1,twenties
A13,6,A33,car#1,1591,A61,A72,4,A92,A101,2,A123,30,A142,A151,1,A173,1,A192,A201,1,twenties
A12,18,A32,car#1,8613,A64,A72,3,A92,A101,2,A122,49,A143,A152,1,A173,1,A191,A201,1,forties
A11,9,A32,radio#2,4686,A61,A73,2,A93,A101,4,A121,38,A143,A151,1,A172,1,A192,A202,1,twenties
A14,7,A32,television#3,894,A62,A72,2,A93,A101,3,A122,39,A143,A152,2,A173,1,A191,A201,2,forties
A14,24,A32,equipment#1,926,A61,A75,2,A93,A101,2,A123,39,A143,A153,1,A173,1,A191,A201,1,forties
A12,24,A34,furniture#1,2675,A63,A73,2,A92,A101,4,A122,46,A143,A152,1,A173,1,A191,A201,1,fifties
A11,14,A34,business#2,2625,A61,A74,4,A93,A101,4,A121,27,A141,A153,1,A173,1,A191,A201,1,thirties
A14,9,A30,business#2,1258,A61,A75,1,A92,A101,3,A122,44,A143,A152,2,A173,2,A192,A201,1,thirties
A12,12,A32,education#1,2039,A63,A75,4,A91,A101,4,A123,36,A142,A152,2,A173,2,A191,A201,2,thirties
A12,42,A34,car#1,4272,A61,A73,2,A93,A101,4,A122,29,A143,A152,2,A174,1,A191,A201,1,fifties
A11,24,A32,equipment#1,2002,A64,A74,4,A92,A101,4,A121,27,A143,A152,2,A172,1,A192,A201,1,twenties
A11,18,A34,purpose#2,1445,A62,A74,3,A93,A101,1,A123,42,A143,A151,1,A173,1,A191,A201,1,thirties
A12,48,A34,radio#2,609,A61,A75,3,A92,A101,4,A124,50,A143,A153,1,A173,1,A191,A201,1,forties
A11,24,A34,repair#1,1262,A61,A75,3,A93,A101,4,A121,27,A143,A151,2,A173,1,A191,A201,2,forties
A11,36,A34,home_appliance#1,1056,A61,A75,4,A93,A101,2,A121,36,A142,A152,1,A173,1,A191,A201,2,thirties
A14,24,A32,car#1,9629,A62,A72,4,A92,A101,2,A124,34,A143,A151,2,A172,1,A192,A201,1,thirties
A12,24,A32,car#1,860,A62,A71,2,A93,A101,4,A123,44,A141,A152,1,A173,1,A192,A201,1,twenties
A14,12,A31,business#2,12204,A63,A73,2,A93,A101,4,A123,40,A143,A152,1,A173,1,A191,A201,1,twenties
A14,18,A32,used-car#1,3535,A65,A75,2,A92,A101,1,A124,30,A143,A152,1,A173,1,A192,A201,1,forties
A11,9,A32,education#1,1829,A65,A75,1,A92,A101,4,A124,36,A143,A152,1,A173,1,A191,A201,2,twenties
A11,21,A34,radio#2,1237,A61,A73,3,A93,A101,4,A122,27,A143,A152,1,A173,1,A191,A201,1,twenties
A11,21,A32,equipment#1,1198,A65,A75,4,A93,A101,4,A124,35,A143,A152,1,A173,1,A192,A201,1,thirties
A13,24,A32,car#1,3913,A61,A74,2,A93,A101,1,A122,27,A141,A152,1,A173,1,A192,A201,1,twenties
A11,48,A31,used-car#1,1413,A61,A71,2,A92,A101,3,A123,32,A143,A152,1,A173,1,A192,A201,1,twenties
A12,24,A32,car#1,2301,A61,A72,3,A94,A101,3,A124,35,A143,A152,1,A173,2,A191,A201,1,forties
A14,48,A32,furniture#1,2348,A61,A73,4,A93,A101,4,A122,44,A141,A152,1,A173,1,A191,A201,2,thirties
A13,4,A32,furniture#1,8386,A61,A75,4,A93,A101,2,A121,40,A143,A152,1,A173,2,A192,A201,1,thirties
A14,18,A32,used-car#1,9157,A65,A73,3,A93,A101,2,A123,33,A143,A152,1,A173,1,A191,A201,2,twenties
A14,30,A32,used-car#1,3939,A61,A71,4,A92,A101,2,A123,45,A143,A152,2,A172,1,A192,A201,2,thirties
A11,12,A34,radio#2,4380,A64,A74,4,A92,A101,3,A124,31,A143,A152,1,A173,1,A192,A201,2,seventies
A14,15,A34,equipment#1,950,A61,A74,4,A92,A101,4,A121,28,A143,A152,1,A174,1,A192,A201,2,forties
A11,48,A32,furniture#1,2679,A61,A75,4,A92,A101,3,A121,42,A143,A152,1,A172,1,A192,A201,2,forties
A12,18,A34,used-car#1,1255,A61,A72,1,A93,A103,4,A122,63,A143,A151,1,A174,1,A191,A201,1,twenties
A11,21,A32,used-car#1,1525,A65,A73,4,A92,A101,4,A123,29,A143,A152,2,A172,1,A191,A201,1,forties
A14,36,A30,television#3,3832,A61,A75,3,A93,A101,1,A123,27,A143,A152,1,A173,1,A191,A201,2,twenties
A12,15,A34,used-car#1,707,A61,A72,3,A94,A101,4,A121,47,A143,A152,2,A173,1,A191,A201,1,twenties
A12,15,A34,radio#2,2333,A61,A74,3,A93,A101,4,A121,36,A143,A152,2,A172,1,A192,A202,2,fifties
A11,24,A32,furniture#1,697,A63,A73,2,A92,A101,2,A123,32,A143,A152,1,A174,1,A192,A201,2,thirties
A14,18,A34,car#1,2835,A65,A74,1,A93,A101,4,A121,24,A142,A152,1,A173,1,A191,A201,1,forties
A12,6,A32,business#2,682,A62,A75,1,A93,A101,2,A124,40,A143,A152,2,A174,1,A192,A201,2,thirties
A14,30,A34,equipment#1,2022,A61,A75,4,A93,A101,1,A122,63,A143,A152,1,A173,1,A191,A201,1,forties
A14,18,A34,education#1,7472,A65,A74,2,A94,A101,2,A124,50,A143,A152,1,A173,1,A191,A201,1,twenties
A12,18,A33,furniture#1,1343,A61,A75,2,A93,A101,2,A123,31,A143,A151,1,A173,1,A191,A201,1,twenties
A14,36,A32,radio#2,276,A61,A72,3,A92,A102,2,A123,47,A143,A151,1,A173,1,A192,A201,1,twenties
A11,21,A32,radio#2,1478,A62,A72,4,A93,A101,3,A123,48,A143,A152,1,A174,1,A191,A201,1,forties
A12,24,A32,business#2,1393,A65,A73,4,A93,A102,4,A123,24,A143,A152,2,A173,1,A191,A201,1,twenties
A12,12,A34,radio#2,1940,A62,A74,4,A94,A101,4,A121,30,A143,A152,1,A173,1,A191,A201,1,thirties
A11,24,A34,car#1,888,A61,A73,1,A93,A101,4,A123,24,A143,A152,2,A172,1,A191,A201,1,forties
A12,24,A32,television#3,10875,A64,A73,2,A93,A101,4,A124,24,A143,A153,1,A174,1,A192,A201,1,forties
A12,24,A32,business#2,802,A65,A75,1,A92,A101,4,A121,49,A143,A152,1,A173,1,A191,A201,1,twenties
A12,15,A32,used-car#1,790,A61,A72,4,A93,A101,4,A123,34,A143,A152,1,A173,1,A191,A201,1,twenties
A11,12,A32,equipment#1,1872,A61,A73,2,A92,A101,4,A123,37,A143,A152,1,A172,1,A192,A201,2,forties
A12,21,A32,car#1,3872,A61,A75,1,A91,A102,3,A124,38,A141,A152,1,A174,1,A192,A201,1,thirties
A11,24,A32,education#1,4870,A65,A73,4,A93,A101,4,A121,42,A142,A152,2,A174,1,A191,A201,1,twenties
A13,12,A34,television#3,6416,A61,A74,4,A92,A101,2,A123,27,A142,A153,2,A173,1,A191,A201,2,forties
A11,12,A34,purpose#2,2520,A61,A73,4,A94,A101,1,A121,50,A143,A152,2,A173,1,A192,A201,1,twenties
A12,30,A32,radio#2,1262,A65,A75,4,A93,A101,4,A123,27,A143,A152,2,A173,1,A192,A201,2,thirties
A11,15,A32,car#1,2333,A61,A74,2,A92,A101,2,A121,32,A143,A152,1,A173,1,A192,A201,2,twenties
A13,7,A34,business#2,4605,A61,A74,1,A94,A101,1,A121,22,A143,A151,1,A171,2,A191,A201,2,forties
A14,24,A32,used-car#1,6872,A61,A75,4,A93,A101,4,A121,25,A141,A153,2,A173,2,A192,A202,1,thirties
A11,47,A34,business#2,4933,A61,A72,4,A93,A101,2,A123,25,A143,A153,1,A174,1,A191,A201,1,fifties
A12,12,A32,radio#2,3527,A61,A74,2,A94,A103,4,A123,37,A143,A151,1,A173,1,A192,A201,2,thirties
A12,12,A32,retraining#1,3349,A65,A74,4,A93,A101,4,A121,39,A143,A152,1,A172,1,A192,A201,1,thirties
A14,18,A31,business#2,6614,A61,A73,2,A94,A101,4,A123,29,A143,A152,1,A173,1,A191,A201,1,forties
A12,9,A32,business#2,1238,A61,A73,3,A93,A101,4,A123,51,A143,A152,1,A172,1,A192,A201,1,forties
A14,36,A33,car#1,3931,A61,A73,2,A93,A101,2,A122,32,A143,A152,2,A173,1,A191,A201,1,forties
A12,6,A33,television#3,2214,A61,A73,4,A92,A101,1,A122,36,A141,A151,2,A173,1,A191,A201,2,thirties
A14,15,A32,radio#2,939,A61,A74,2,A92,A101,1,A123,26,A141,A151,1,A173,2,A191,A201,1,thirties
A14,18,A32,home_appliance#1,1494,A61,A73,4,A94,A101,4,A123,45,A141,A151,1,A173,1,A191,A201,1,teens
A14,18,A32,television#3,2141,A61,A72,4,A93,A101,4,A123,46,A143,A152,1,A173,2,A191,A201,1,forties
A14,36,A34,furniture#1,2241,A65,A73,4,A92,A101,3,A123,23,A143,A152,1,A174,1,A191,A201,1,thirties
A12,9,A33,used-car#1,1199,A65,A72,1,A93,A101,4,A124,63,A143,A152,2,A174,1,A192,A201,1,twenties
A12,30,A34,home_appliance#1,2171,A61,A73,1,A93,A101,2,A124,32,A143,A152,1,A172,1,A192,A201,1,thirties
A11,10,A34,repair#1,6416,A64,A75,4,A93,A103,2,A123,27,A143,A151,1,A172,2,A191,A201,2,twenties
A11,36,A31,car#1,7882,A65,A72,4,A93,A101,4,A124,35,A143,A152,1,A172,1,A192,A201,1,twenties
A14,24,A32,used-car#1,1835,A61,A72,4,A91,A101,3,A122,35,A141,A152,1,A173,1,A192,A201,2,forties
A14,24,A34,car#1,3612,A63,A75,2,A93,A101,4,A123,23,A143,A152,1,A174,1,A192,A201,2,twenties
A12,12,A34,car#1,1246,A65,A75,3,A94,A101,4,A123,43,A143,A152,1,A174,1,A191,A201,1,twenties
A14,42,A32,car#1,3617,A61,A74,4,A93,A101,4,A122,32,A141,A152,2,A173,1,A191,A201,1,thirties
A12,6,A34,used-car#1,3643,A62,A74,2,A93,A101,2,A124,25,A143,A152,1,A172,1,A191,A201,2,forties
A12,18,A34,television#3,1820,A61,A75,3,A93,A101,1,A123,28,A143,A152,2,A172,1,A191,A201,1,thirties
A14,36,A32,furniture#1,1126,A61,A74,2,A92,A101,1,A122,24,A143,A152,1,A173,1,A191,A201,1,twenties
A13,18,A34,equipment#1,8072,A61,A73,4,A93,A101,2,A122,35,A141,A151,1,A174,1,A191,A201,1,forties
A12,24,A30,education#1,3430,A61,A75,1,A93,A101,4,A124,33,A141,A152,2,A173,2,A191,A201,2,forties
A14,24,A32,equipment#1,1592,A61,A73,2,A94,A101,2,A123,21,A141,A152,4,A174,1,A191,A201,1,thirties
A12,6,A30,television#3,700,A65,A73,2,A92,A101,2,A121,24,A143,A152,1,A173,1,A192,A201,1,twenties
A11,15,A34,furniture#1,1413,A61,A73,1,A93,A101,4,A122,42,A143,A152,1,A174,2,A192,A201,1,thirties
A13,36,A31,car#1,3565,A61,A74,2,A92,A101,2,A121,43,A143,A152,1,A172,1,A192,A201,1,forties
A11,24,A32,television#3,1364,A61,A74,2,A92,A101,2,A121,31,A141,A152,1,A174,1,A191,A201,1,forties
